Year,Month,Month Code,District Code,District,TANF Cases with Earned Income,TANF Average Gross Earned Income,TANF Average Net Earned Income,SNA MOE Cases with Earned Income,SNA MOE Average Gross Earned Income,SNA MOE Average Net Earned Income,SNA Non-MOE Cases with Earned Income,SNA Non-MOE Average Gross Earned Income,SNA Non-MOE Average Net Earned Income
2018,February,2,18,Genesee,7,1156,522,5,909,401,3,531,273
2018,February,2,19,Greene,7,796,346,7,1052,471,6,676,557
2018,February,2,20,Hamilton,0,0,0,0,0,0,0,0,0
2018,February,2,21,Herkimer,4,251,81,2,1019,455,3,204,102
2018,February,2,22,Jefferson,29,858,376,9,1019,455,26,525,275
2018,February,2,23,Lewis,0,0,0,0,0,0,0,0,0
2018,February,2,24,Livingston,19,957,425,10,867,385,13,730,337
2018,February,2,25,Madison,6,957,425,5,1076,483,1,260,170
2018,February,2,26,Monroe,376,891,392,487,1010,449,190,758,363
2018,February,2,27,Montgomery,31,727,312,20,806,410,5,1097,485
2018,February,2,28,Nassau,261,1039,476,197,1149,547,127,1120,677
2018,February,2,66,New York City,8455,1190,593,7623,1140,528,7988,1540,1018
2018,February,2,29,Niagara,60,790,343,54,857,376,22,733,350
2018,February,2,30,Oneida,133,878,386,136,1039,461,94,1234,551
2018,February,2,31,Onondaga,230,820,358,162,996,450,157,1251,587
2018,February,2,32,Ontario,22,782,367,5,763,330,12,949,641
2018,February,2,33,Orange,107,1035,463,76,1131,510,39,942,471
2018,February,2,34,Orleans,12,744,321,6,1051,471,8,794,372
2018,February,2,35,Oswego,48,656,278,21,822,359,31,629,292
2018,February,2,36,Otsego,5,509,209,0,0,0,6,516,406
2018,February,2,37,Putnam,2,997,444,0,0,0,0,0,0
2018,February,2,38,Rensselaer,83,812,349,69,912,403,31,934,433
2018,February,2,39,Rockland,87,952,423,20,1144,517,43,1118,543
2018,February,2,41,Saratoga,1,1407,645,0,0,0,5,553,338
2018,February,2,42,Schenectady,66,938,416,52,978,438,21,1068,532
2018,February,2,43,Schoharie,3,773,335,1,87,0,1,415,325
2018,February,2,44,Schuyler,6,875,385,1,1214,551,3,620,530
2018,February,2,45,Seneca,2,864,379,3,1190,539,3,507,365
2018,February,2,46,Steuben,13,678,290,6,700,306,16,494,247
2018,February,2,40,St. Lawrence,37,672,286,26,891,394,29,641,301
2018,February,2,47,Suffolk,264,1149,545,239,1220,566,158,1199,738
2018,February,2,48,Sullivan,27,765,331,9,1071,481,4,886,380
2018,February,2,49,Tioga,1,1442,663,0,0,0,2,313,116
2018,February,2,50,Tompkins,16,775,325,5,1161,525,14,439,221
2018,February,2,51,Ulster,41,961,442,31,912,415,27,867,423
2018,February,2,52,Warren,7,948,420,2,779,338,0,0,0
2018,February,2,53,Washington,12,609,256,2,1452,668,6,680,359
2018,February,2,54,Wayne,8,929,427,2,1330,608,0,0,0
2018,February,2,55,Westchester,316,1045,472,198,1021,443,61,962,571
2018,February,2,56,Wyoming,3,398,151,0,0,0,3,221,124
2018,February,2,57,Yates,0,0,0,0,0,0,0,0,0
2018,January,1,1,Albany,81,872,385,59,1186,538,65,1301,613
2018,January,1,2,Allegany,13,805,350,5,884,390,5,838,359
2018,January,1,3,Broome,79,794,345,53,937,415,37,714,341
2018,January,1,4,Cattaraugus,19,912,450,8,643,271,9,654,293
2018,January,1,5,Cayuga,14,679,288,6,579,243,4,498,275
2018,January,1,6,Chautauqua,57,668,284,44,854,375,34,681,335
2018,January,1,7,Chemung,4,597,251,3,789,343,3,701,366
2018,January,1,8,Chenango,8,689,298,2,62,0,4,165,76
2018,January,1,9,Clinton,11,957,482,1,473,188,2,680,590
2018,January,1,10,Columbia,10,895,395,5,859,474,7,1595,891
2018,January,1,11,Cortland,27,767,332,4,1014,453,17,684,337
2018,January,1,12,Delaware,9,787,347,0,0,0,6,261,89
2018,January,1,13,Dutchess,15,1020,493,8,970,431,11,702,478
2018,January,1,14,Erie,438,897,390,395,1029,460,402,1311,600
2018,January,1,15,Essex,3,649,274,0,0,0,2,55,0
2018,January,1,16,Franklin,8,616,264,7,865,375,2,1247,793
2018,January,1,17,Fulton,3,1146,517,0,0,0,4,298,174
2018,January,1,18,Genesee,11,1070,480,7,862,378,2,504,288
2018,January,1,19,Greene,10,776,336,9,889,399,8,778,547
2018,January,1,20,Hamilton,0,0,0,0,0,0,0,0,0
2018,January,1,21,Herkimer,2,358,138,2,1023,457,6,514,296
2018,January,1,22,Jefferson,34,904,399,7,1088,489,25,541,249
2018,January,1,23,Lewis,0,0,0,0,0,0,0,0,0
2018,January,1,24,Livingston,15,932,413,13,989,444,14,711,358
2018,January,1,25,Madison,6,1123,506,2,1429,656,2,141,85
2018,January,1,26,Monroe,383,887,390,511,1018,453,176,776,374
2018,January,1,27,Montgomery,33,670,284,22,938,456,4,1229,558
2018,January,1,28,Nassau,265,1021,466,203,1160,546,133,1159,700
2018,January,1,66,New York City,8464,1178,583,7537,1131,523,8039,1538,1015
2018,January,1,29,Niagara,62,828,362,55,907,400,27,700,340
2018,January,1,30,Oneida,143,877,384,136,1054,469,97,1202,536
2018,January,1,31,Onondaga,238,867,381,174,989,448,170,1253,589
2018,January,1,32,Ontario,23,916,431,3,1029,460,10,863,543
2018,January,1,33,Orange,109,1030,470,79,1129,509,44,1020,516
2018,January,1,34,Orleans,15,782,339,6,1293,590,8,847,382
2018,January,1,35,Oswego,45,700,299,20,790,344,30,703,314
2018,January,1,36,Otsego,5,542,225,0,0,0,10,906,663
2018,January,1,37,Putnam,3,953,423,0,0,0,0,0,0
2018,January,1,38,Rensselaer,80,794,340,79,920,406,31,928,410
2018,January,1,39,Rockland,94,937,412,23,1120,505,41,1180,574
2018,January,1,41,Saratoga,1,1248,567,0,0,0,1,563,473
2018,January,1,42,Schenectady,63,924,413,48,1021,459,23,1030,528
2018,January,1,43,Schoharie,2,560,230,1,87,0,1,415,325
2018,January,1,44,Schuyler,6,875,385,1,1214,551,2,731,641
2018,January,1,45,Seneca,3,1091,490,2,1086,488,2,608,518
2018,January,1,46,Steuben,13,627,263,6,755,333,13,404,188
2018,January,1,40,St. Lawrence,37,698,299,26,1005,449,24,532,245
2018,January,1,47,Suffolk,290,1148,540,242,1250,590,174,1163,707
2018,January,1,48,Sullivan,25,739,319,9,1125,507,2,354,131
2018,January,1,49,Tioga,1,1442,663,0,0,0,2,369,144
2018,January,1,50,Tompkins,17,782,329,6,980,436,15,491,246
2018,January,1,51,Ulster,41,927,420,35,980,471,25,623,284
2018,January,1,52,Warren,6,1070,480,2,779,338,0,0,0
2018,January,1,53,Washington,11,675,289,2,1452,668,9,820,444
2018,January,1,54,Wayne,8,1038,464,2,1116,503,1,21,0
2018,January,1,55,Westchester,311,1024,459,200,1041,459,67,874,518
2018,January,1,56,Wyoming,3,426,165,0,0,0,2,223,122
2018,January,1,57,Yates,0,0,0,0,0,0,1,211,121
2017,December,12,1,Albany,93,901,397,50,1067,480,66,1258,588
2017,December,12,2,Allegany,9,861,378,8,839,367,6,720,306
2017,December,12,3,Broome,77,777,337,57,961,427,38,665,311
2017,December,12,4,Cattaraugus,20,952,467,7,559,230,7,712,311
2017,December,12,5,Cayuga,16,741,319,7,654,279,8,635,399
2017,December,12,6,Chautauqua,57,687,308,50,893,393,39,735,357
2017,December,12,7,Chemung,5,783,340,7,805,350,2,944,486
2017,December,12,8,Chenango,8,683,295,2,414,157,6,156,78
2017,December,12,9,Clinton,10,804,381,2,776,336,2,806,716
2017,December,12,10,Columbia,10,806,351,5,958,523,9,1287,820
2017,December,12,11,Cortland,19,744,321,4,1085,488,14,567,271
2017,December,12,12,Delaware,7,830,369,0,0,0,6,200,90
2017,December,12,13,Dutchess,17,962,422,5,1032,462,7,716,456
2017,December,12,14,Erie,447,903,393,416,1051,471,425,1325,608
2017,December,12,15,Essex,3,649,274,0,0,0,1,24,0
2017,December,12,16,Franklin,9,634,272,11,818,369,6,572,319
2017,December,12,17,Fulton,3,1157,523,0,0,0,3,267,131
2017,December,12,18,Genesee,10,918,406,7,862,378,3,525,308
2017,December,12,19,Greene,11,770,333,8,892,401,10,794,591
2017,December,12,20,Hamilton,0,0,0,0,0,0,0,0,0
2017,December,12,21,Herkimer,8,541,223,2,957,425,4,711,319
2017,December,12,22,Jefferson,39,864,379,9,841,368,28,663,314
2017,December,12,23,Lewis,0,0,0,0,0,0,0,0,0
2017,December,12,24,Livingston,18,775,336,10,1022,461,14,954,495
2017,December,12,25,Madison,7,869,382,2,1551,716,1,260,170
2017,December,12,26,Monroe,415,913,402,512,1027,458,170,828,401
2017,December,12,27,Montgomery,36,756,327,23,839,416,5,1237,562
2017,December,12,28,Nassau,274,1062,500,206,1141,531,126,1174,696
2017,December,12,66,New York City,8870,1184,587,7754,1131,522,8143,1532,1012
2017,December,12,29,Niagara,66,848,371,59,898,396,29,658,309
2017,December,12,30,Oneida,141,906,397,136,1020,452,104,1224,544
2017,December,12,31,Onondaga,261,875,386,175,1018,460,169,1286,611
2017,December,12,32,Ontario,25,930,412,5,1255,571,10,816,450
2017,December,12,33,Orange,112,1029,473,92,1151,535,40,1062,530
2017,December,12,34,Orleans,17,892,393,6,1333,609,6,1023,492
2017,December,12,35,Oswego,50,822,359,20,857,377,27,744,330
2017,December,12,36,Otsego,7,590,248,0,0,0,8,607,498
2017,December,12,37,Putnam,4,1162,536,1,949,859,1,57,0
2017,December,12,38,Rensselaer,79,827,355,79,935,414,33,896,398
2017,December,12,39,Rockland,98,988,432,22,1160,524,40,1129,546
2017,December,12,41,Saratoga,2,1581,731,0,0,0,1,563,473
2017,December,12,42,Schenectady,59,962,434,47,1031,461,30,1024,524
2017,December,12,43,Schoharie,2,1090,490,0,0,0,1,415,325
2017,December,12,44,Schuyler,7,916,405,1,1240,563,2,731,641
2017,December,12,45,Seneca,4,1023,457,2,783,340,3,518,337
2017,December,12,46,Steuben,12,668,283,8,879,391,14,416,200
2017,December,12,40,St. Lawrence,33,693,296,27,976,435,34,643,301
2017,December,12,47,Suffolk,302,1135,530,243,1227,585,167,1193,729
2017,December,12,48,Sullivan,22,718,309,7,1146,517,5,1040,457
2017,December,12,49,Tioga,2,1182,535,1,684,594,2,369,144
2017,December,12,50,Tompkins,18,797,335,6,732,314,18,606,294
2017,December,12,51,Ulster,46,910,407,32,969,469,26,836,395
2017,December,12,52,Warren,5,1105,497,2,982,437,0,0,0
2017,December,12,53,Washington,10,788,373,2,1452,668,6,870,396
2017,December,12,54,Wayne,7,1042,467,3,1020,456,2,239,90
2017,December,12,55,Westchester,294,1016,452,195,1089,478,70,872,542
2017,December,12,56,Wyoming,2,455,179,0,0,0,2,223,122
2017,December,12,57,Yates,0,0,0,0,0,0,0,0,0
2017,November,11,1,Albany,95,932,412,55,1111,503,63,1229,601
2017,November,11,2,Allegany,14,900,397,9,817,356,11,530,279
2017,November,11,3,Broome,76,797,346,50,986,439,29,635,288
2017,November,11,4,Cattaraugus,21,867,390,7,686,292,11,591,264
2017,November,11,5,Cayuga,16,672,285,4,652,280,6,391,204
2017,November,11,6,Chautauqua,55,657,279,55,871,383,37,740,343
2017,November,11,7,Chemung,5,883,388,6,597,249,1,1531,706
2017,November,11,8,Chenango,6,601,256,1,729,313,9,391,178
2017,November,11,9,Clinton,10,657,283,3,656,333,2,842,485
2017,November,11,10,Columbia,10,1094,519,6,905,481,8,1192,564
2017,November,11,11,Cortland,17,672,283,4,997,445,12,594,277
2017,November,11,12,Delaware,7,841,374,0,0,0,5,171,50
2017,November,11,13,Dutchess,17,939,415,7,953,423,5,585,421
2017,November,11,14,Erie,465,902,394,420,1050,471,432,1324,607
2017,November,11,15,Essex,3,649,274,0,0,0,1,81,0
2017,November,11,16,Franklin,12,720,323,10,814,368,6,457,204
2017,November,11,17,Fulton,4,1065,478,0,0,0,3,168,87
2017,November,11,18,Genesee,7,1071,481,6,865,380,4,319,200
2017,November,11,19,Greene,13,830,363,8,848,380,10,761,605
2017,November,11,20,Hamilton,1,542,221,0,0,0,0,0,0
2017,November,11,21,Herkimer,7,351,130,1,867,381,4,167,91
2017,November,11,22,Jefferson,37,819,357,11,786,341,26,741,354
2017,November,11,23,Lewis,1,1083,487,0,0,0,0,0,0
2017,November,11,24,Livingston,17,747,322,10,1016,462,14,1059,537
2017,November,11,25,Madison,9,744,321,2,1551,716,2,376,286
2017,November,11,26,Monroe,419,926,409,514,1014,453,169,787,373
2017,November,11,27,Montgomery,31,729,313,21,887,424,6,952,428
2017,November,11,28,Nassau,279,1065,497,195,1116,516,115,1139,664
2017,November,11,66,New York City,8831,1187,586,7730,1136,525,7951,1539,1024
2017,November,11,29,Niagara,62,798,347,62,948,421,27,749,351
2017,November,11,30,Oneida,140,919,404,141,1035,459,113,1141,516
2017,November,11,31,Onondaga,253,912,404,187,1006,453,178,1306,614
2017,November,11,32,Ontario,26,861,378,5,1227,557,8,484,365
2017,November,11,33,Orange,119,1005,453,88,1134,512,39,1030,513
2017,November,11,34,Orleans,11,878,386,8,1311,598,2,653,317
2017,November,11,35,Oswego,50,763,330,23,916,406,25,864,390
2017,November,11,36,Otsego,4,890,392,0,0,0,7,748,582
2017,November,11,37,Putnam,5,1904,1221,1,949,859,1,57,0
2017,November,11,38,Rensselaer,70,878,382,80,934,414,37,990,455
2017,November,11,39,Rockland,93,1016,449,23,1175,532,42,1139,584
2017,November,11,41,Saratoga,2,1581,731,0,0,0,1,1279,582
2017,November,11,42,Schenectady,54,953,433,46,1027,460,30,1142,594
2017,November,11,43,Schoharie,5,875,446,0,0,0,1,415,325
2017,November,11,44,Schuyler,12,833,364,1,1240,563,1,402,312
2017,November,11,45,Seneca,6,755,326,2,622,261,3,518,337
2017,November,11,46,Steuben,9,741,319,7,873,389,12,339,214
2017,November,11,40,St. Lawrence,30,682,290,27,1053,498,38,643,314
2017,November,11,47,Suffolk,303,1098,507,237,1257,595,153,1153,693
2017,November,11,48,Sullivan,20,695,297,7,1143,516,8,806,410
2017,November,11,49,Tioga,2,1182,535,0,0,0,1,1352,618
2017,November,11,50,Tompkins,20,760,318,5,629,255,12,557,244
2017,November,11,51,Ulster,51,870,383,34,915,440,25,751,370
2017,November,11,52,Warren,6,1000,446,1,1116,503,1,313,223
2017,November,11,53,Washington,10,818,357,2,978,435,5,511,221
2017,November,11,54,Wayne,8,1026,459,3,1020,456,3,515,234
2017,November,11,55,Westchester,281,1001,443,171,1068,471,65,896,523
2017,November,11,56,Wyoming,2,271,89,0,0,0,2,223,122
2017,November,11,57,Yates,1,210,59,0,0,0,0,0,0
2017,October,10,1,Albany,96,920,407,57,1087,494,65,1203,591
2017,October,10,2,Allegany,16,1072,532,11,768,333,8,624,321
2017,October,10,3,Broome,76,766,331,54,960,426,28,614,286
2017,October,10,4,Cattaraugus,20,919,415,6,665,282,10,593,323
2017,October,10,5,Cayuga,16,734,326,4,526,214,6,516,237
2017,October,10,6,Chautauqua,58,700,300,56,830,363,36,707,328
2017,October,10,7,Chemung,7,740,318,5,733,315,2,950,500
2017,October,10,8,Chenango,8,534,222,1,729,313,7,505,245
2017,October,10,9,Clinton,12,796,358,7,960,505,2,483,393
2017,October,10,10,Columbia,13,1163,555,6,905,481,7,1015,621
2017,October,10,11,Cortland,22,788,356,3,861,378,11,580,273
2017,October,10,12,Delaware,5,750,332,0,0,0,6,207,72
2017,October,10,13,Dutchess,18,917,413,4,681,290,10,665,419
2017,October,10,14,Erie,488,898,392,413,1046,471,450,1308,600
2017,October,10,15,Essex,3,658,278,0,0,0,1,81,0
2017,October,10,16,Franklin,13,706,315,11,819,368,9,547,304
2017,October,10,17,Fulton,3,1025,458,0,0,0,1,65,0
2017,October,10,18,Genesee,7,955,424,6,1001,446,4,661,339
2017,October,10,19,Greene,13,948,445,6,902,398,11,777,611
2017,October,10,20,Hamilton,1,542,221,0,0,0,1,1298,592
2017,October,10,21,Herkimer,6,373,141,1,867,381,4,129,52
2017,October,10,22,Jefferson,41,812,354,9,792,344,22,676,327
2017,October,10,23,Lewis,0,0,0,0,0,0,0,0,0
2017,October,10,24,Livingston,16,750,324,11,1036,471,11,917,448
2017,October,10,25,Madison,9,786,341,3,1460,671,2,376,286
2017,October,10,26,Monroe,432,932,412,512,1009,451,182,817,392
2017,October,10,27,Montgomery,26,740,319,22,848,400,5,1075,483
2017,October,10,28,Nassau,275,1055,484,192,1114,511,122,1067,627
2017,October,10,66,New York City,8825,1189,585,7672,1140,526,7954,1539,1024
2017,October,10,29,Niagara,55,811,353,54,973,432,24,705,322
2017,October,10,30,Oneida,127,930,410,140,1037,462,117,1190,537
2017,October,10,31,Onondaga,228,880,387,184,1009,454,183,1267,591
2017,October,10,32,Ontario,25,859,377,4,1153,521,9,555,484
2017,October,10,33,Orange,126,1018,459,91,1095,492,35,1021,513
2017,October,10,34,Orleans,12,988,440,10,1159,524,4,472,225
2017,October,10,35,Oswego,58,769,333,22,992,443,28,793,368
2017,October,10,36,Otsego,5,1231,560,0,0,0,6,972,728
2017,October,10,37,Putnam,3,953,423,1,949,859,2,51,0
2017,October,10,38,Rensselaer,71,891,392,79,929,412,32,1028,458
2017,October,10,39,Rockland,91,1008,445,21,1111,500,44,1127,581
2017,October,10,41,Saratoga,2,1632,756,0,0,0,1,1279,582
2017,October,10,42,Schenectady,58,899,402,48,1053,472,27,1172,558
2017,October,10,43,Schoharie,7,828,362,0,0,0,3,319,206
2017,October,10,44,Schuyler,10,920,402,1,1034,463,2,857,389
2017,October,10,45,Seneca,6,666,282,2,622,261,4,1068,851
2017,October,10,46,Steuben,10,819,357,6,800,355,9,366,207
2017,October,10,40,St. Lawrence,30,621,261,26,987,442,41,642,308
2017,October,10,47,Suffolk,303,1083,496,227,1233,579,154,1218,757
2017,October,10,48,Sullivan,21,675,287,10,1128,509,7,789,410
2017,October,10,49,Tioga,2,1182,535,0,0,0,1,1352,618
2017,October,10,50,Tompkins,21,803,349,3,567,234,13,751,393
2017,October,10,51,Ulster,47,1010,462,34,822,371,25,714,363
2017,October,10,52,Warren,5,851,373,1,1116,503,0,0,0
2017,October,10,53,Washington,9,928,432,2,921,407,5,458,186
2017,October,10,54,Wayne,9,869,382,3,1133,619,3,515,234
2017,October,10,55,Westchester,300,989,439,167,1079,475,62,837,480
2017,October,10,56,Wyoming,1,217,62,0,0,0,1,130,20
2017,October,10,57,Yates,3,721,337,0,0,0,1,200,110
2017,September,9,1,Albany,98,897,398,63,1088,491,59,1236,611
2017,September,9,2,Allegany,13,1100,560,10,612,256,8,572,257
2017,September,9,3,Broome,67,851,373,50,906,400,37,736,357
2017,September,9,4,Cattaraugus,16,893,405,6,742,321,12,505,247
2017,September,9,5,Cayuga,15,821,358,4,856,376,7,337,174
2017,September,9,6,Chautauqua,56,724,327,52,889,423,37,720,367
2017,September,9,7,Chemung,5,826,361,4,715,306,2,1072,472
2017,September,9,8,Chenango,8,602,254,1,79,0,6,214,136
2017,September,9,9,Clinton,10,850,377,6,943,453,4,369,280
2017,September,9,10,Columbia,7,793,348,7,965,498,5,1100,645
2017,September,9,11,Cortland,23,737,330,3,1157,523,9,690,326
2017,September,9,12,Delaware,7,790,349,0,0,0,5,188,76
2017,September,9,13,Dutchess,18,919,414,5,806,351,12,522,403
2017,September,9,14,Erie,492,908,397,400,1048,470,460,1306,601
2017,September,9,15,Essex,2,661,280,0,0,0,1,81,0
2017,September,9,16,Franklin,14,646,284,10,819,374,7,280,135
2017,September,9,17,Fulton,3,622,261,0,0,0,2,873,390
2017,September,9,18,Genesee,7,945,419,6,845,370,4,867,546
2017,September,9,19,Greene,11,893,393,6,1057,474,12,663,446
2017,September,9,20,Hamilton,1,542,221,0,0,0,1,1597,738
2017,September,9,21,Herkimer,7,545,225,1,867,381,3,409,216
2017,September,9,22,Jefferson,33,813,356,5,791,343,21,685,337
2017,September,9,23,Lewis,0,0,0,0,0,0,0,0,0
2017,September,9,24,Livingston,20,734,315,13,889,396,12,947,449
2017,September,9,25,Madison,9,788,342,3,1460,671,1,491,401
2017,September,9,26,Monroe,415,927,409,523,1012,451,199,805,379
2017,September,9,27,Montgomery,29,737,317,20,845,415,4,1067,487
2017,September,9,28,Nassau,271,1080,496,203,1088,493,119,1082,607
2017,September,9,66,New York City,9096,1197,588,7978,1149,530,8155,1544,1034
2017,September,9,29,Niagara,68,829,362,59,904,399,28,801,357
2017,September,9,30,Oneida,126,926,410,127,1071,480,127,1173,532
2017,September,9,31,Onondaga,251,891,395,188,950,422,177,1228,576
2017,September,9,32,Ontario,26,764,330,4,959,426,4,838,768
2017,September,9,33,Orange,127,1033,467,92,1088,489,34,983,510
2017,September,9,34,Orleans,11,942,417,13,1045,468,5,588,258
2017,September,9,35,Oswego,50,732,314,23,943,419,26,909,427
2017,September,9,36,Otsego,3,1078,484,0,0,0,3,709,392
2017,September,9,37,Putnam,2,997,444,0,0,0,2,51,0
2017,September,9,38,Rensselaer,77,757,334,68,894,394,26,987,440
2017,September,9,39,Rockland,95,1032,458,23,1169,529,40,1151,545
2017,September,9,41,Saratoga,2,1430,657,0,0,0,1,1279,582
2017,September,9,42,Schenectady,55,842,368,48,1001,447,30,1150,549
2017,September,9,43,Schoharie,4,824,359,0,0,0,2,321,196
2017,September,9,44,Schuyler,6,879,387,1,676,287,3,1006,457
2017,September,9,45,Seneca,8,720,309,2,673,286,4,1068,851
2017,September,9,46,Steuben,11,809,352,4,997,444,10,442,232
2017,September,9,40,St. Lawrence,30,701,331,25,830,365,34,624,292
2017,September,9,47,Suffolk,294,1067,485,223,1246,586,148,1185,728
2017,September,9,48,Sullivan,19,646,273,5,1090,490,5,864,606
2017,September,9,49,Tioga,3,1102,496,1,504,203,0,0,0
2017,September,9,50,Tompkins,21,643,267,1,867,381,12,787,354
2017,September,9,51,Ulster,46,917,416,34,803,361,25,736,380
2017,September,9,52,Warren,5,928,411,1,1116,503,1,81,0
2017,September,9,53,Washington,6,807,351,3,1239,563,3,313,119
2017,September,9,54,Wayne,8,856,375,4,1058,555,4,471,238
2017,September,9,55,Westchester,291,986,436,162,1062,474,60,781,402
2017,September,9,56,Wyoming,1,121,15,0,0,0,1,130,20
2017,September,9,57,Yates,1,89,0,0,0,0,1,200,110
2017,August,8,1,Albany,93,880,389,58,1090,492,57,1202,576
2017,August,8,2,Allegany,9,942,511,9,664,281,11,492,216
2017,August,8,3,Broome,76,811,353,50,856,375,45,691,340
2017,August,8,4,Cattaraugus,14,830,376,6,755,328,12,426,197
2017,August,8,5,Cayuga,14,827,361,3,733,315,6,367,187
2017,August,8,6,Chautauqua,55,757,343,61,873,411,31,637,310
2017,August,8,7,Chemung,6,800,348,6,906,392,1,767,332
2017,August,8,8,Chenango,5,814,353,1,79,0,9,275,158
2017,August,8,9,Clinton,8,774,338,5,824,402,4,464,374
2017,August,8,10,Columbia,7,793,348,7,926,479,6,1105,631
2017,August,8,11,Cortland,20,690,294,3,1071,481,10,491,234
2017,August,8,12,Delaware,6,808,359,0,0,0,4,179,80
2017,August,8,13,Dutchess,17,982,453,7,1048,491,8,261,156
2017,August,8,14,Erie,471,919,403,401,1055,472,482,1286,592
2017,August,8,15,Essex,2,771,333,0,0,0,1,81,0
2017,August,8,16,Franklin,17,675,297,6,1101,494,7,261,151
2017,August,8,17,Fulton,5,956,424,1,422,166,1,1103,1013
2017,August,8,18,Genesee,8,986,470,8,916,405,2,408,318
2017,August,8,19,Greene,12,932,413,7,928,411,12,608,392
2017,August,8,20,Hamilton,0,0,0,0,0,0,1,1456,670
2017,August,8,21,Herkimer,6,713,305,1,867,381,3,409,216
2017,August,8,22,Jefferson,30,794,346,10,842,369,21,662,342
2017,August,8,23,Lewis,0,0,0,0,0,0,0,0,0
2017,August,8,24,Livingston,19,757,327,11,938,416,14,963,491
2017,August,8,25,Madison,10,787,375,3,1460,671,1,491,401
2017,August,8,26,Monroe,407,904,397,527,1021,455,185,844,392
2017,August,8,27,Montgomery,32,731,314,16,825,399,5,1214,548
2017,August,8,28,Nassau,270,1095,508,202,1082,493,116,1126,634
2017,August,8,66,New York City,8888,1189,580,8007,1147,531,7898,1541,1029
2017,August,8,29,Niagara,69,789,343,62,878,386,28,755,343
2017,August,8,30,Oneida,125,881,386,131,1051,469,142,1175,537
2017,August,8,31,Onondaga,240,869,382,200,981,437,181,1232,577
2017,August,8,32,Ontario,26,841,368,4,876,385,3,556,492
2017,August,8,33,Orange,126,1037,467,96,1056,473,35,1018,497
2017,August,8,34,Orleans,11,762,329,12,1119,504,7,730,354
2017,August,8,35,Oswego,55,823,360,21,867,382,21,856,389
2017,August,8,36,Otsego,4,1078,484,0,0,0,7,1186,1096
2017,August,8,37,Putnam,2,997,444,0,0,0,1,57,0
